record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],
"1089813239","15392.48","346.20000000000005","26","116","546109808","-949279397","7.203","116","25.77",,
"1089813240","15400.04","346.20000000000005","26","116","546108991","-949279474","7.502","116","25.77",,
"1089813241","15407.58","346.20000000000005","26","116","546108168","-949279505","7.521","116","25.77",,
"1089813242","15415.16","346.20000000000005","26","116","546107327","-949279600","7.511","116","27.02",,
"1089813243","15423.36","346.20000000000005","26","116","546106463","-949279549","7.371","116","27.02",,
"1089813244","15431.28","346.0","26","116","546105599","-949279541","7.446","116","27.02",,
"1089813245","15439.57","346.0","26","117","546104719","-949279502","7.595","117","27.02",,
"1089813246","15448.37","346.0","26","117","546103826","-949279512","7.726","117","27.02",,
"1089813247","15456.38","345.79999999999995","26","117","546102937","-949279541","8.118","117","28.25",,
"1089813248","15464.67","345.79999999999995","26","118","546102025","-949279558","8.183","118","28.25",,
"1089813249","15473.41","345.6","26","118","546101070","-949279570","8.239","118","28.25",,
"1089813250","15482.89","345.6","26","117","546100082","-949279596","8.314","117","28.25",,
"1089813251","15492.01","345.6","26","117","546099143","-949279614","8.23","117","28.25",,
"1089813252","15500.33","345.4","26","117","546098264","-949279608","8.015","117","27.49",,
"1089813253","15508.41","345.4","26","117","546097404","-949279634","7.894","117","27.49",,
"1089813254","15516.62","345.4","26","117","546096538","-949279633","7.996","117","27.49",,
"1089813255","15524.32","345.4","26","116","546095702","-949279645","7.875","116","27.49",,
"1089813256","15531.81","345.4","26","117","546094866","-949279683","7.819","117","27.49",,
"1089813257","15539.67","345.4","26","117","546094034","-949279688","7.399","117","28.56",,
"1089813258","15548.18","345.4","26","117","546093132","-949279704","8.024","117","28.56",,
"1089813259","15555.19","345.20000000000005","26","117","546092322","-949279747","7.539","117","28.56",,
"1089813260","15563.49","345.20000000000005","26","117","546091436","-949279783","7.521","117","28.56",,
"1089813261","15571.66","345.20000000000005","26","117","546090607","-949279814","7.138","117","28.56",,
"1089813262","15578.89","345.20000000000005","26","117","546089821","-949279829","7.11","117","26.13",,
"1089813263","15585.64","345.20000000000005","26","116","546089103","-949279716","6.457","116","26.13",,
"1089813264","15592.82","345.20000000000005","26","116","546088349","-949279667","6.494","116","26.13",,
"1089813265","15599.53","345.20000000000005","26","115","546087581","-949279632","6.951","115","26.13",,
"1089813266","15606.27","345.20000000000005","26","115","546086847","-949279575","6.541","115","26.13",,
"1089813267","15612.98","345.20000000000005","26","114","546086103","-949279504","6.429","114","25.29",,
"1089813268","15620.24","345.20000000000005","26","113","546085344","-949279447","6.261","113","25.29",,
"1089813269","15626.25","345.20000000000005","26","113","546084662","-949279267","5.972","113","25.29",,
"1089813270","15632.95","345.20000000000005","26","112","546083835","-949279097","6.336","112","25.29",,
"1089813271","15641.36","345.0","26","112","546082931","-949278848","6.326","112","25.29",,
"1089813272","15650.18","345.0","26","112","546082014","-949278711","6.522","112","23.95",,
"1089813273","15660.44","345.0","26","112","546081010","-949278448","7.325","112","23.95",,
"1089813274","15668.72","345.0","26","112","546080127","-949278210","7.502","112","23.95",,
"1089813275","15676.53","344.79999999999995","26","112","546079232","-949277894","7.651","112","23.95",,
"1089813276","15685.54","344.79999999999995","26","112","546078288","-949277507","7.614","112","23.95",,
"1089813277","15694.82","344.79999999999995","26","112","546077300","-949277142","7.325","112","22.66",,
"1089813278","15705.02","344.6","26","112","546076251","-949276792","7.726","112","22.66",,
"1089813279","15715.99","344.6","26","112","546075115","-949276373","8.342","112","22.66",,
"1089813280","15726.78","344.4","26","112","546074010","-949275932","8.696","112","22.66",,
"1089813281","15738.22","344.20000000000005","26","112","546072864","-949275583","9.172","112","22.66",,
"1089813282","15750.81","344.0","26","112","546071663","-949275201","9.34","112","22.19",,
"1089813283","15759.57","343.6","26","111","546070669","-949274982","9.181","111","22.19",,
"1089813284","15768.9","343.4","26","111","546069642","-949274809","9.013","111","22.19",,
"1089813285","15778.33","343.0","26","111","546068626","-949274604","8.304","111","22.19",,
"1089813286","15788.77","342.79999999999995","26","110","546067534","-949274395","8.538","110","22.19",,
"1089813287","15799.09","342.6","26","110","546066413","-949274316","8.892","110","21.88",,
"1089813288","15810.0","342.4","26","109","546065218","-949274204","9.676","109","21.88",,
"1089813289","15821.01","342.0","26","109","546064040","-949274093","9.797","109","21.88",,
"1089813290","15831.74","341.4","26","109","546062879","-949274008","9.545","109","21.88",,
"1089813291","15843.04","341.0","26","108","546061637","-949273939","9.713","108","21.88",,
"1089813292","15854.15","340.6","26","108","546060461","-949273835","9.377","108","21.67",,
"1089813293","15865.46","340.20000000000005","26","107","546059286","-949273763","9.247","107","21.67",,
"1089813294","15876.21","339.79999999999995","26","107","546058110","-949273627","9.265","107","21.67",,
"1089813295","15886.64","339.4","26","107","546056939","-949273548","9.592","107","21.67",,
"1089813296","15897.59","339.20000000000005","26","107","546055721","-949273504","9.303","107","21.67",,
"1089813297","15908.94","339.0","26","107","546054539","-949273465","8.901","107","21.53",,
"1089813298","15919.56","338.79999999999995","26","107","546053389","-949273390","9.088","107","21.53",,
"1089813299","15929.75","338.4","26","107","546052289","-949273219","8.892","107","21.53",,
"1089813300","15940.88","338.20000000000005","26","107","546051157","-949273090","8.603","107","21.53",,
"1089813301","15951.15","338.0","26","108","546050142","-949272894","7.838","108","21.53",,
"1089813302","15960.59","337.79999999999995","26","108","546049167","-949272720","7.884","108","20.65",,
"1089813303","15969.67","337.6","26","108","546048197","-949272572","8.22","108","20.65",,
"1089813304","15978.13","337.6","26","109","546047278","-949272549","7.772","109","20.65",,
"1089813305","15986.35","337.4","26","110","546046335","-949272554","7.838","110","20.65",,
"1089813306","15994.99","337.4","26","111","546045378","-949272551","7.521","111","20.65",,
"1089813307","16002.85","337.4","26","111","546044463","-949272556","6.895","111","20.07",,
"1089813308","16011.68","337.4","26","112","546043489","-949272493","6.858","112","20.07",,
"1089813309","16020.52","337.6","26","113","546042548","-949272477","6.503","113","20.07",,
"1089813310","16029.26","337.6","26","113","546041601","-949272466","6.438","113","20.07",,
"1089813311","16038.38","337.6","26","114","546040639","-949272409","6.774","114","20.07",,
"1089813312","16047.63","337.79999999999995","26","115","546039650","-949272340","7.082","115","20.46",,
"1089813313","16056.45","337.79999999999995","26","116","546038734","-949272283","6.606","116","20.46",,
"1089813314","16064.71","337.79999999999995","26","117","546037812","-949272205","6.485","117","20.46",,
"1089813315","16074.26","337.79999999999995","26","118","546036818","-949272136","7.073","118","20.46",,
"1089813316","16083.93","337.79999999999995","26","119","546035868","-949271998","7.287","119","20.46",,
"1089813317","16092.64","337.79999999999995","26","120","546034934","-949271975","7.353","120","20.73",,
"1089813318","16100.58","337.6","26","120","546034037","-949271926","7.25","120","20.73",,
"1089813319","16110.24","337.4","26","121","546033038","-949271775","7.67","121","20.73",,
"1089813320","16118.21","337.20000000000005","26","121","546032170","-949271804","6.765","121","20.73",,
"1089813321","16128.42","337.20000000000005","26","122","546031022","-949271746","7.987","122","20.73",,
"1089813322","16138.73","337.0","26","122","546029919","-949271673","8.108","122","20.51",,
"1089813323","16148.46","337.0","26","122","546028852","-949271689","7.754","122","20.51",,
"1089813324","16158.63","336.79999999999995","26","122","546027793","-949271711","7.642","122","20.51",,
"1089813325","16168.54","336.79999999999995","26","122","546026757","-949271673","7.521","122","20.51",,
"1089813326","16177.7","336.6","26","122","546025730","-949271642","7.726","122","20.51",,
"1089813327","16187.32","336.6","26","122","546024741","-949271640","7.362","122","20.76",,
"1089813328","16196.15","336.6","26","122","546023846","-949271615","6.522","122","20.76",,
"1089813329","16204.89","336.6","26","122","546022909","-949271584","6.625","122","20.76",,
"1089813330","16213.22","336.6","26","121","546022052","-949271602","6.373","121","20.76",,
"1089813331","16220.99","336.6","26","121","546021204","-949271598","6.513","121","20.76",,
"1089813332","16228.46","336.6","26","121","546020475","-949271701","5.505","121","20.14",,
"1089813333","16235.62","336.6","26","120","546019730","-949271750","5.552","120","20.14",,
"1089813334","16241.78","336.6","26","120","546019055","-949271799","5.449","120","20.14",,
"1089813335","16247.97","336.6","26","120","546018364","-949271841","5.393","120","20.14",,
"1089813336","16254.08","336.6","26","119","546017681","-949271823","5.44","119","20.14",,
"1089813337","16260.01","336.6","26","119","546017046","-949271836","4.768","119","20.12",,
"1089813338","16265.95","336.6","26","119","546016361","-949271906","4.917","119","20.12",,
"1089813339","16272.88","336.6","26","118","546015616","-949271890","5.337","118","20.12",,
"1089813340","16278.45","336.6","26","118","546014965","-949271937","4.684","118","20.12",,
"1089813341","16284.71","336.6","26","118","546014212","-949271974","4.768","118","20.12",,
"1089813342","16292.4","336.6","26","118","546013410","-949271949","4.805","118","20.89",,
"1089813343","16299.41","336.6","26","118","546012609","-949271975","5.197","118","20.89",,
"1089813344","16306.91","336.6","26","117","546011778","-949271959","4.955","117","20.89",,
"1089813345","16315.07","336.79999999999995","26","117","546010937","-949271969","5.076","117","20.89",,
"1089813346","16323.23","336.79999999999995","26","118","546010116","-949272004","5.141","118","20.89",,
"1089813347","16330.47","336.79999999999995","26","118","546009375","-949272036","5.029","118","21.41",,
"1089813348","16337.16","336.79999999999995","26","118","546008668","-949272058","4.759","118","21.41",,
"1089813349","16343.42","337.0","26","118","546007974","-949272042","4.656","118","21.41",,
"1089813350","16350.2","337.0","26","119","546007242","-949272034","5.011","119","21.41",,
"1089813351","16356.75","337.0","26","119","546006506","-949272097","5.207","119","21.41",,
"1089813352","16363.75","337.0","26","120","546005802","-949272079","4.852","120","22.14",,
"1089813353","16369.51","337.20000000000005","26","121","546005201","-949272050","4.171","121","22.14",,
"1089813354","16375.59","337.20000000000005","26","121","546004504","-949272097","4.488","121","22.14",,
"1089813355","16382.3","337.4","26","122","546003789","-949272104","4.777","122","22.14",,
"1089813356","16388.64","337.4","26","123","546003100","-949272115","4.6","123","22.14",,
"1089813357","16394.9","337.4","26","123","546002387","-949272077","4.74","123","22.24",,
"1089813358","16401.87","337.4","26","124","546001610","-949272036","4.721","124","22.24",,
"1089813359","16408.76","337.4","26","125","546000834","-949272054","4.74","125","22.24",,
"1089813360","16416.51","337.4","26","125","546000029","-949272098","4.945","125","22.24",,
"1089813361","16425.67","337.4","26","125","545999095","-949272119","6.242","125","22.24",,
"1089813362","16434.22","337.4","26","125","545998182","-949272124","6.643","125","22.24",,
"1089813363","16443.79","337.20000000000005","26","125","545997178","-949272109","6.979","125","22.31",,
"1089813364","16451.75","337.20000000000005","26","125","545996254","-949272115","6.755","125","22.31",,
"1089813365","16461.07","337.20000000000005","26","125","545995253","-949272089","6.503","125","22.31",,
"1089813366","16471.13","337.0","26","125","545994215","-949272036","7.371","125","22.31",,
"1089813367","16480.71","336.6","26","125","545993207","-949271885","7.549","125","22.35",,
"1089813368","16489.56","336.4","26","124","545992197","-949271744","7.483","124","22.35",,
"1089813369","16499.94","336.20000000000005","26","124","545991040","-949271669","8.239","124","22.35",,
