record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081801409","1885.23","49.0","8","111","111","20.77","567508502","-628834315","7.819",,
"1081801410","1892.7","49.0","8","111","111","20.77","567507790","-628834931","7.8",,
"1081801411","1900.75","49.200000000000045","8","112","112","20.77","567507038","-628835556","7.81",,
"1081801412","1908.73","49.200000000000045","8","113","113","20.93","567506282","-628836155","7.8",,
"1081801413","1916.52","49.200000000000045","8","113","113","20.93","567505525","-628836719","7.81",,
"1081801414","1924.88","49.200000000000045","8","114","114","20.93","567504768","-628837333","7.866",,
"1081801415","1932.81","49.39999999999998","8","115","115","20.93","567504045","-628837972","7.95",,
"1081801416","1940.43","49.39999999999998","8","115","115","20.93","567503300","-628838585","8.006",,
"1081801417","1948.93","49.39999999999998","8","114","114","20.93","567502496","-628839153","7.94",,
"1081801418","1956.96","49.60000000000002","8","115","115","21.83","567501728","-628839667","7.875",,
"1081801419","1964.67","49.799999999999955","8","115","115","21.83","567500980","-628840199","7.94",,
"1081801420","1972.47","50.0","8","116","116","21.83","567500217","-628840749","8.052",,
"1081801421","1980.49","50.0","8","116","116","21.83","567499424","-628841261","8.174",,
"1081801422","1988.92","50.0","8","116","116","21.64","567498570","-628841690","8.51",,
"1081801423","1997.44","50.0","8","116","116","21.64","567497680","-628842092","8.873",,
"1081801424","2006.55","50.0","8","116","116","21.64","567496736","-628842490","9.237",,
"1081801425","2016.14","49.799999999999955","8","116","116","21.64","567495763","-628842887","9.461",,
"1081801426","2025.44","49.799999999999955","8","117","117","21.64","567494798","-628843305","9.713",,
"1081801427","2035.37","49.39999999999998","8","117","117","21.64","567493767","-628843781","10.021",,
"1081801428","2046.07","48.799999999999955","8","117","117","21.12","567492701","-628844312","10.208",,
"1081801429","2056.69","48.60000000000002","8","117","117","21.12","567491622","-628844806","10.394",,
"1081801430","2067.24","48.0","7","117","117","21.12","567490542","-628845255","10.432",,
"1081801431","2077.38","47.60000000000002","7","116","116","21.12","567489475","-628845642","10.404",,
"1081801432","2087.62","47.200000000000045","7","116","116","21.12","567488378","-628845887","10.385",,
"1081801433","2098.18","46.799999999999955","7","116","116","21.12","567487248","-628846178","10.637",,
"1081801434","2109.52","46.39999999999998","7","116","116","21.12","567486098","-628846653","10.973",,
"1081801435","2120.11","46.0","7","116","116","23.53","567484990","-628847173","11.309",,
"1081801436","2131.67","45.60000000000002","7","116","116","23.53","567483792","-628847764","11.663",,
"1081801437","2144.38","44.799999999999955","7","114","114","23.53","567482524","-628848349","11.943",,
"1081801438","2156.5","44.39999999999998","7","113","113","23.56","567481296","-628848934","12.242",,
"1081801439","2168.46","43.60000000000002","7","113","113","23.56","567480048","-628849539","12.466",,
"1081801440","2181.23","42.60000000000002","7","113","113","23.56","567478733","-628850070","12.54",,
"1081801441","2193.96","41.799999999999955","7","113","113","23.56","567477432","-628850597","12.55",,
"1081801442","2206.28","41.0","7","113","113","23.56","567476152","-628851151","12.643",,
"1081801443","2219.1","40.200000000000045","7","112","112","23.56","567474829","-628851711","12.848",,
"1081801444","2231.88","39.39999999999998","7","112","112","23.56","567473488","-628852246","12.988",,
"1081801445","2245.01","38.799999999999955","7","112","112","23.56","567472135","-628852799","12.876",,
"1081801446","2258.0","38.0","7","112","112","23.56","567470805","-628853408","12.708",,
"1081801447","2270.62","37.0","7","112","112","23.56","567469517","-628853969","12.335",,
"1081801448","2282.99","36.799999999999955","7","118","118","23.56","567468260","-628854562","12.111",,
"1081801449","2294.9","36.200000000000045","7","118","118","23.56","567467042","-628855115","11.887",,
"1081801450","2306.83","35.799999999999955","7","118","118","23.56","567465840","-628855662","11.785",,
"1081801451","2318.17","35.799999999999955","7","118","118","23.56","567464668","-628856180","11.803",,
"1081801452","2329.71","35.799999999999955","7","118","118","23.56","567463478","-628856734","11.962",,
"1081801453","2341.9","35.60000000000002","7","118","118","23.56","567462237","-628857359","12.335",,
"1081801454","2354.51","35.60000000000002","7","118","118","23.56","567460948","-628857974","12.662",,
"1081801455","2367.31","35.39999999999998","7","117","117","23.56","567459634","-628858608","12.867",,
"1081801456","2379.93","35.0","7","117","117","23.56","567458321","-628859138","12.671",,
"1081801457","2392.49","34.39999999999998","7","117","117","23.56","567457000","-628859636","12.55",,
"1081801458","2405.32","33.60000000000002","7","117","117","23.56","567455670","-628860123","12.372",,
"1081801459","2417.57","32.799999999999955","7","116","116","23.56","567454419","-628860660","11.934",,
"1081801460","2429.61","32.0","7","116","116","23.56","567453167","-628861171","12.037",,
"1081801461","2440.85","30.799999999999955","7","113","113","23.56","567451999","-628861689","11.309",,
"1081801462","2450.91","29.600000000000023","7","109","109","23.56","567450992","-628862195","9.62",,
"1081801463","2459.78","28.399999999999977","7","107","107","23.56","567450112","-628862656","8.22",,
"1081801464","2467.9","27.0","7","105","105","23.56","567449284","-628863062","7.959",,
"1081801465","2475.74","25.799999999999955","7","103","103","26.4","567448515","-628863472","7.567",,
"1081801466","2483.08","24.200000000000045","7","100","100","26.4","567447786","-628863982","7.81",,
"1081801467","2490.9","23.799999999999955","7","96","96","26.4","567447032","-628864538","8.108",,
"1081801468","2498.77","23.0","7","93","93","26.4","567446291","-628865178","8.332",,
"1081801469","2507.7","22.399999999999977","7","89","89","26.4","567445465","-628865863","8.836",,
"1081801470","2517.06","21.600000000000023","7","87","87","24.29","567444573","-628866596","9.704",,
"1081801471","2527.74","21.399999999999977","7","80","80","24.29","567443559","-628867389","10.712",,
"1081801472","2539.24","21.0","7","78","78","24.29","567442455","-628868203","11.551",,
"1081801473","2551.3","20.799999999999955","7","81","81","24.29","567441283","-628869048","12.251",,
"1081801474","2564.25","20.0","7","81","81","24.29","567440031","-628869932","12.914",,
"1081801475","2577.82","19.600000000000023","7","84","84","24.29","567438738","-628870880","13.446",,
"1081801476","2591.58","18.799999999999955","7","84","84","24.29","567437431","-628871888","13.716",,
"1081801477","2605.47","18.0","7","84","84","24.29","567436098","-628872868","13.847",,
"1081801478","2619.47","16.799999999999955","7","84","84","24.29","567434752","-628873834","13.94",,
"1081801479","2633.45","15.600000000000023","7","84","84","24.29","567433401","-628874825","14.108",,
"1081801480","2647.69","14.600000000000023","7","84","84","24.29","567432033","-628875824","14.276",,
"1081801481","2661.89","13.600000000000023","7","84","84","24.29","567430662","-628876836","14.397",,
"1081801482","2676.14","13.0","7","84","84","24.29","567429272","-628877827","14.388",,
"1081801483","2690.52","12.200000000000045","7","89","89","24.29","567427901","-628878809","13.903",,
"1081801484","2704.59","11.600000000000023","7","89","89","24.29","567426539","-628879833","14.043",,
"1081801485","2719.0","10.600000000000023","7","89","89","24.29","567425173","-628880794","13.912",,
"1081801486","2732.55","10.399999999999977","7","89","89","24.29","567423884","-628881793","13.735",,
"1081801487","2745.81","10.199999999999989","7","91","91","20.08","567422620","-628882755","13.39",,
"1081801488","2758.87","10.0","7","91","91","20.08","567421375","-628883727","13.138",,
"1081801489","2772.03","9.800000000000011","7","91","91","20.08","567420127","-628884666","12.942",,
"1081801490","2784.57","9.600000000000023","7","91","91","20.08","567418911","-628885603","12.848",,
"1081801491","2797.68","9.600000000000023","7","91","91","20.08","567417658","-628886531","12.811",,
"1081801492","2810.79","9.600000000000023","7","91","91","20.08","567416428","-628887479","12.727",,
"1081801493","2822.99","9.600000000000023","7","91","91","20.08","567415231","-628888304","12.54",,
"1081801494","2834.92","9.399999999999977","7","91","91","20.08","567414063","-628889123","12.027",,
"1081801495","2846.67","9.399999999999977","7","91","91","20.08","567412851","-628889712","11.663",,
"1081801496","2859.21","9.399999999999977","7","94","94","20.08","567411574","-628890314","12.009",,
"1081801497","2871.12","9.199999999999989","7","94","94","20.08","567410371","-628890863","11.579",,
"1081801498","2881.44","9.199999999999989","7","94","94","20.08","567409338","-628891350","10.161",,
"1081801499","2890.67","9.0","6","98","98","20.08","567408392","-628891697","9.051",,
"1081801500","2898.25","9.0","6","103","103","20.08","567407613","-628892016","7.735",,
"1081801501","2904.21","9.0","6","104","104","20.08","567407025","-628892338","6.093",,
"1081801502","2908.92","8.800000000000011","6","107","107","20.08","567406593","-628892693","4.777",,
"1081801503","2912.52","8.800000000000011","6","107","107","20.08","567406234","-628892929","4.059",,
"1081801504","2914.93","8.800000000000011","6","105","105","20.08","567405977","-628893071","3.014",,
"1081801505","2916.97","8.600000000000023","6","101","101","20.08","567405757","-628893182","2.454",,
"1081801506","2918.64","8.600000000000023","6","101","101","20.08","567405554","-628893305","2.071",,
"1081801507","2919.98","8.600000000000023","6","100","100","19.99","567405430","-628893403","1.138",,
"1081801508","2921.19","8.600000000000023","6","100","100","19.99","567405304","-628893495","1.082",,
"1081801509","2921.3","8.600000000000023","6","98","98","19.99","567405228","-628893419","0.485",,
"1081801510","2922.93","8.600000000000023","6","97","97","19.99","567405136","-628893459","0.0",,
"1081801511","2922.93","8.600000000000023","6","96","96","19.99","567405120","-628893491","0.56",,
"1081801512","2924.82","8.600000000000023","6","95","95","19.62","567404939","-628893598","1.875",,
"1081801513","2925.66","8.600000000000023","6","94","94","19.62","567404787","-628893739","2.109",,
"1081801514","2930.0","8.600000000000023","6","93","93","19.62","567404387","-628893871","2.837",,
"1081801515","2934.85","8.600000000000023","6","93","93","19.62","567403963","-628894122","3.891",,
"1081801516","2939.48","8.600000000000023","6","92","92","19.62","567403444","-628894315","5.449",,
"1081801517","2945.4","8.600000000000023","6","92","92","18.59","567402769","-628894612","6.737",,
"1081801518","2954.45","8.600000000000023","6","92","92","18.59","567401849","-628895022","7.81",,
"1081801519","2962.72","8.600000000000023","6","93","93","18.59","567400994","-628895180","7.577",,
"1081801520","2968.05","8.600000000000023","6","94","94","18.59","567400370","-628894954","6.681",,
"1081801521","2973.3","8.600000000000023","6","96","96","18.59","567399884","-628894512","5.925",,
"1081801522","2978.53","8.600000000000023","6","98","98","18.69","567399567","-628893728","5.626",,
"1081801523","2986.04","8.600000000000023","6","100","100","18.69","567399394","-628892598","5.729",,
"1081801524","2993.84","8.600000000000023","6","100","100","18.69","567399419","-628891346","6.765",,
"1081801525","3001.59","8.600000000000023","6","102","102","18.69","567399513","-628890138","7.287",,
"1081801526","3009.37","8.600000000000023","6","103","103","18.69","567399681","-628888928","7.726",,
"1081801527","3016.87","8.399999999999977","6","104","104","18.76","567399892","-628887750","7.856",,
"1081801528","3025.18","8.0","6","105","105","18.76","567400182","-628886513","7.968",,
"1081801529","3033.15","7.800000000000011","6","105","105","18.76","567400464","-628885304","8.183",,
"1081801530","3041.61","7.399999999999977","6","106","106","18.76","567400810","-628884057","8.388",,
"1081801531","3050.17","7.0","6","106","106","18.76","567401162","-628882768","8.687",,
"1081801532","3058.49","7.0","6","106","106","18.81","567401540","-628881632","7.903",,
"1081801533","3065.25","6.600000000000023","6","106","106","18.81","567401790","-628880637","6.476",,
"1081801534","3071.13","6.199999999999989","6","105","105","18.81","567401943","-628879743","5.244",,
"1081801535","3075.75","6.0","6","105","105","18.81","567402080","-628879057","4.385",,
"1081801536","3078.78","5.800000000000011","6","104","104","18.81","567402152","-628878603","3.135",,
"1081801537","3080.29","5.399999999999977","6","103","103","18.84","567402200","-628878372","2.118",,
"1081801538","3082.1","5.0","6","102","102","18.84","567402195","-628878035","2.445",,
"1081801539","3084.36","4.800000000000011","6","101","101","18.84","567402172","-628877676","2.034",,
